id,title,poll_org,client_org,date_range,sample_size,url,source,nttId,classification,regionKey,municipality,electionType,electionTypes
15861,전라남도 영암군    기초단체장선거 정당지지도,한길리서치,구·시·군단위 신문 : 영암군민신문,2026-03-29 10:00 ~ 2026-03-30 14:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17989&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17989,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '영암군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonnamgwangju,영암군,mayor,['mayor']
15860,"전북특별자치도 부안군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-27 10:19 ~ 2026-03-28 18:21,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17988&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17988,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '부안군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,부안군,governor,"['governor', 'mayor', 'superintendent']"
15859,"전북특별자치도 고창군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-27 10:19 ~ 2026-03-28 17:51,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17987&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17987,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '고창군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,고창군,governor,"['governor', 'mayor', 'superintendent']"
15858,"전북특별자치도 김제시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-27 10:00 ~ 2026-03-28 21:05,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17986&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17986,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '김제시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,김제시,governor,"['governor', 'mayor', 'superintendent']"
15857,"전북특별자치도 정읍시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-27 10:00 ~ 2026-03-28 21:05,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17985&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17985,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '정읍시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,정읍시,governor,"['governor', 'mayor', 'superintendent']"
15856,경상북도 포항시    기초단체장선거 정당지지도,여론조사공정(주),인터넷언론 : 대경일보,2026-03-30 12:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17984&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17984,"{'region': {'level': 'municipality', 'metro': '경상북도', 'metroKey': 'gyeongbuk', 'municipality': '포항시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeongbuk,포항시,mayor,['mayor']
15855,부산광역시 전체    광역단체장선거 정당지지도 교육감선거,여론조사공정(주),인터넷언론 : 펜앤마이크,2026-03-29 12:30 ~ 2026-03-30 21:20,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17983&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=7,출처: 중앙선거여론조사심의위원회,17983,"{'region': {'level': 'metro', 'metro': '부산광역시', 'metroKey': 'busan', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",busan,,governor,"['governor', 'superintendent']"
15854,세종특별자치시 전체    교육감선거,(주)리얼미터,기타 : 세종 민주진보 교육감 단일화 추진위원회,2026-03-28 13:20 ~ 2026-03-29 21:25,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17949&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17949,"{'region': {'level': 'metro', 'metro': '세종특별자치시', 'metroKey': 'sejong', 'municipality': None}, 'electionTypes': ['superintendent'], 'hasPartySupport': False, 'isRegularSurvey': False}",sejong,,superintendent,['superintendent']
15853,경기도 광명시 기초단체장선거정당지지도,(주)유앤미리서치,구·시·군단위 신문 : 광명포스트,2026-03-29 10:00 ~ 2026-03-30 21:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17979&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17979,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '광명시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,광명시,mayor,['mayor']
15852,경기도 안산시    기초단체장선거 정당지지도,조원씨앤아이,인터넷언론 : 프레스뉴스통신,2026-03-28 11:30 ~ 2026-03-29 21:24,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17978&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17978,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '안산시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,안산시,mayor,['mayor']
15851,경기도 포천시 광역의원선거기초단체장선거기초의원선거 정당지지도 등,(주)리얼미터,구·시·군단위 신문 : 포천뉴스,2026-03-27 19:40 ~ 2026-03-28 21:40,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17946&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17946,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '포천시'}, 'electionTypes': ['mayor', 'council', 'localCouncil'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,포천시,mayor,"['mayor', 'council', 'localCouncil']"
15850,대전광역시 전체    광역단체장선거 교육감선거 정당지지도,(주)데일리리서치,인터넷언론 : 뉴스티앤티,2026-03-22 11:00 ~ 2026-03-23 20:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17870&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17870,"{'region': {'level': 'metro', 'metro': '대전광역시', 'metroKey': 'daejeon', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",daejeon,,governor,"['governor', 'superintendent']"
15849,경기도 고양시    기초단체장선거 정당지지도,조원씨앤아이,인터넷언론 : 스트레이트뉴스,2026-03-27 11:31 ~ 2026-03-28 21:15,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17975&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17975,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '고양시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,고양시,mayor,['mayor']
15848,부산광역시 기장군    정당지지도 기초단체장선거,조원씨앤아이,인터넷언론 : 스트레이트뉴스,2026-03-27 11:30 ~ 2026-03-28 21:14,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17976&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17976,"{'region': {'level': 'municipality', 'metro': '부산광역시', 'metroKey': 'busan', 'municipality': '기장군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",busan,기장군,mayor,['mayor']
15847,부산광역시 북구    국회의원선거 광역단체장선거,미디어토마토,시·도단위 신문 : 뉴스토마토,2026-03-28 09:53 ~ 2026-03-29 21:25,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17974&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17974,"{'region': {'level': 'metro', 'metro': '부산광역시', 'metroKey': 'busan', 'municipality': None}, 'electionTypes': ['governor'], 'hasPartySupport': False, 'isRegularSurvey': False}",busan,,governor,['governor']
15846,충청북도 옥천군    기초단체장선거 정당지지도,모노커뮤니케이션즈(모노리서치),인터넷언론 : 케이 라이프 티브이(K-Life TV),2026-03-28 15:20 ~ 2026-03-29 21:05,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17969&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17969,"{'region': {'level': 'municipality', 'metro': '충청북도', 'metroKey': 'chungbuk', 'municipality': '옥천군'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",chungbuk,옥천군,mayor,['mayor']
15845,서울특별시 송파구    기초단체장선거 정당지지도,모노커뮤니케이션즈(모노리서치),인터넷언론 : 뉴스나인코리아,2026-03-27 13:50 ~ 2026-03-28 21:35,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17948&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=8,출처: 중앙선거여론조사심의위원회,17948,"{'region': {'level': 'municipality', 'metro': '서울특별시', 'metroKey': 'seoul', 'municipality': '송파구'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",seoul,송파구,mayor,['mayor']
15844,경기도 남양주시    기초단체장선거 정당지지도,윈지코리아컨설팅,조사기관 자체 : 윈지코리아컨설팅,2026-03-24 12:00 ~ 2026-03-25 22:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17973&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17973,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '남양주시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,남양주시,mayor,['mayor']
15843,대구광역시 전체    광역단체장선거 정당지지도 교육감선거,(주)리얼미터,방송사 : TBC,2026-03-28 13:00 ~ 2026-03-29 21:35,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17972&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17972,"{'region': {'level': 'metro', 'metro': '대구광역시', 'metroKey': 'daegu', 'municipality': None}, 'electionTypes': ['governor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",daegu,,governor,"['governor', 'superintendent']"
15842,경기도 부천시    기초단체장선거 정당지지도,(주)데일리리서치,인터넷언론 : 아이뉴스24경기취재본부,2026-03-28 13:00 ~ 2026-03-29 20:30,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17971&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17971,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '부천시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,부천시,mayor,['mayor']
15841,경기도 광주시    기초단체장선거 정당지지도,윈지코리아컨설팅,조사기관 자체 : 윈지코리아컨설팅,2026-03-28 10:00 ~ 2026-03-29 22:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17970&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17970,"{'region': {'level': 'municipality', 'metro': '경기도', 'metroKey': 'gyeonggi', 'municipality': '광주시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",gyeonggi,광주시,mayor,['mayor']
15840,"전북특별자치도 익산시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17968&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17968,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '익산시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,익산시,governor,"['governor', 'mayor', 'superintendent']"
15839,"전북특별자치도 군산시    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17967&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17967,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '군산시'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,군산시,governor,"['governor', 'mayor', 'superintendent']"
15838,전라남도 광양시    기초단체장선거 정당지지도,(주)이너텍시스템즈,인터넷언론 : 내외신문,2026-03-14 10:00 ~ 2026-03-15 21:00,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17966&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17966,"{'region': {'level': 'municipality', 'metro': '전라남도', 'metroKey': 'jeonnamgwangju', 'municipality': '광양시'}, 'electionTypes': ['mayor'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonnamgwangju,광양시,mayor,['mayor']
15837,"전북특별자치도 완주군    광역단체장선거 기초단체장선거 교육감선거 정당지지도, 지역 현안 조사",(주)코리아리서치인터내셔널,방송사/시·도단위 신문/전국단위 신문 : 전주MBC/전북도민일보/(주)프레시안 전북취재본부,2026-03-26 10:00 ~ 2026-03-27 20:10,전체,https://www.nesdc.go.kr/portal/bbs/B0000005/view.do?nttId=17965&menuNo=200467&searchTime=&sdate=&edate=&pdate=&pollGubuncd=&searchCnd=&searchWrd=&pageIndex=9,출처: 중앙선거여론조사심의위원회,17965,"{'region': {'level': 'municipality', 'metro': '전북특별자치도', 'metroKey': 'jeonbuk', 'municipality': '완주군'}, 'electionTypes': ['governor', 'mayor', 'superintendent'], 'hasPartySupport': True, 'isRegularSurvey': False}",jeonbuk,완주군,governor,"['governor', 'mayor', 'superintendent']"
